zone_id,observation_count,total_precipitation,mean_precipitation,max_precipitation,wet_intervals,pct_wet_intervals,grid_lat,grid_lon,latitude,longitude
99,2,0.0,0.0,0.0,0,0.0,40.575,-74.185,40.5796,-74.1877
100,2,0.0,0.0,0.0,0,0.0,40.755,-73.985,40.7535,-73.9888
101,2,0.0,0.0,0.0,0,0.0,40.745,-73.705,40.7437,-73.7091
102,2,0.0,0.0,0.0,0,0.0,40.705,-73.885,40.7027,-73.882
106,2,0.0,0.0,0.0,0,0.0,40.675,-73.995,40.6734,-73.9918
107,2,0.0,0.0,0.0,0,0.0,40.735,-73.985,40.7373,-73.9833
108,2,0.0,0.0,0.0,0,0.0,40.585,-73.985,40.5891,-73.9804
109,2,0.0,0.0,0.0,0,0.0,40.545,-74.155,40.5488,-74.1527
110,2,0.0,0.0,0.0,0,0.0,40.545,-74.125,40.5433,-74.1258
111,2,0.0,0.0,0.0,0,0.0,40.655,-73.995,40.6521,-73.991
112,2,0.0,0.0,0.0,0,0.0,40.725,-73.945,40.7288,-73.9485
113,2,0.0,0.0,0.0,0,0.0,40.735,-73.995,40.7325,-73.9946
114,2,0.0,0.0,0.0,0,0.0,40.725,-73.995,40.7286,-73.9987
115,2,0.0,0.0,0.0,0,0.0,40.625,-74.095,40.6201,-74.0925
116,2,0.0,0.0,0.0,0,0.0,40.825,-73.945,40.8275,-73.9474
117,2,0.0,0.0,0.0,0,0.0,40.595,-73.775,40.5961,-73.7761
118,2,0.0,0.0,0.0,0,0.0,40.585,-74.135,40.5856,-74.1371
119,2,0.0,0.0,0.0,0,0.0,40.835,-73.925,40.8367,-73.927
120,2,0.0,0.0,0.0,0,0.0,40.845,-73.935,40.846,-73.9308
121,2,0.0,0.0,0.0,0,0.0,40.725,-73.795,40.7273,-73.7997
122,2,0.0,0.0,0.0,0,0.0,40.715,-73.765,40.7111,-73.7616
123,2,0.0,0.0,0.0,0,0.0,40.605,-73.965,40.6002,-73.9652
124,2,0.0,0.0,0.0,0,0.0,40.655,-73.855,40.6596,-73.85
125,2,0.0,0.0,0.0,0,0.0,40.725,-74.005,40.7254,-74.0072
126,2,0.0,0.0,0.0,0,0.0,40.815,-73.885,40.8139,-73.885
127,2,0.0,0.0,0.0,0,0.0,40.865,-73.925,40.8651,-73.9203
128,2,0.0,0.0,0.0,0,0.0,40.875,-73.925,40.8722,-73.9254
129,2,0.0,0.0,0.0,0,0.0,40.755,-73.885,40.7591,-73.8874
130,2,0.0,0.0,0.0,0,0.0,40.705,-73.805,40.7033,-73.8003
131,2,0.0,0.0,0.0,0,0.0,40.725,-73.775,40.7204,-73.7714
132,2,0.0,0.0,0.0,0,0.0,40.645,-73.775,40.6426,-73.7783
133,2,0.0,0.0,0.0,0,0.0,40.635,-73.975,40.6394,-73.9743
134,2,0.0,0.0,0.0,0,0.0,40.705,-73.825,40.7088,-73.83
135,2,0.0,0.0,0.0,0,0.0,40.725,-73.825,40.7294,-73.824
136,2,0.0,0.0,0.0,0,0.0,40.865,-73.905,40.8648,-73.9057
137,2,0.0,0.0,0.0,0,0.0,40.745,-73.975,40.7404,-73.9771
138,2,0.0,0.0,0.0,0,0.0,40.775,-73.875,40.7749,-73.8728
139,2,0.0,0.0,0.0,0,0.0,40.675,-73.745,40.6777,-73.7433
140,2,0.0,0.0,0.0,0,0.0,40.765,-73.955,40.7655,-73.9546
141,2,0.0,0.0,0.0,0,0.0,40.765,-73.955,40.7668,-73.9597
142,2,0.0,0.0,0.0,0,0.0,40.775,-73.985,40.7739,-73.9814
143,2,0.0,0.0,0.0,0,0.0,40.775,-73.985,40.7758,-73.988
144,2,0.0,0.0,0.0,0,0.0,40.725,-73.995,40.7206,-73.9974
145,2,0.0,0.0,0.0,0,0.0,40.745,-73.945,40.7466,-73.9487
146,2,0.0,0.0,0.0,0,0.0,40.755,-73.935,40.7545,-73.9336
147,2,0.0,0.0,0.0,0,0.0,40.815,-73.895,40.8192,-73.8982
148,2,0.0,0.0,0.0,0,0.0,40.715,-73.995,40.7192,-73.9907
149,2,0.0,0.0,0.0,0,0.0,40.605,-73.945,40.6066,-73.9485
150,2,0.0,0.0,0.0,0,0.0,40.585,-73.945,40.5803,-73.9429
151,2,0.0,0.0,0.0,0,0.0,40.795,-73.965,40.7979,-73.9678
152,2,0.0,0.0,0.0,0,0.0,40.815,-73.955,40.8176,-73.9543
153,2,0.0,0.0,0.0,0,0.0,40.875,-73.915,40.8756,-73.9111
154,2,0.0,0.0,0.0,0,0.0,40.595,-73.895,40.5931,-73.8961
155,2,0.0,0.0,0.0,0,0.0,40.615,-73.905,40.6178,-73.9068
156,2,0.0,0.0,0.0,0,0.0,40.625,-74.165,40.6287,-74.1649
157,2,0.0,0.0,0.0,0,0.0,40.725,-73.905,40.724,-73.9019
158,2,0.0,0.0,0.0,0,0.0,40.735,-74.005,40.7352,-74.0084
159,2,0.0,0.0,0.0,0,0.0,40.815,-73.915,40.8183,-73.9136
160,2,0.0,0.0,0.0,0,0.0,40.715,-73.885,40.7185,-73.8807
161,2,0.0,0.0,0.0,0,0.0,40.755,-73.975,40.7582,-73.9774
162,2,0.0,0.0,0.0,0,0.0,40.755,-73.975,40.7568,-73.9721
163,2,0.0,0.0,0.0,0,0.0,40.765,-73.975,40.7644,-73.9784
164,2,0.0,0.0,0.0,0,0.0,40.745,-73.985,40.7488,-73.9859
165,2,0.0,0.0,0.0,0,0.0,40.625,-73.955,40.621,-73.9546
166,2,0.0,0.0,0.0,0,0.0,40.805,-73.965,40.8096,-73.9618
167,2,0.0,0.0,0.0,0,0.0,40.825,-73.905,40.828,-73.9044
168,2,0.0,0.0,0.0,0,0.0,40.805,-73.915,40.8074,-73.9171
169,2,0.0,0.0,0.0,0,0.0,40.845,-73.905,40.8491,-73.905
170,2,0.0,0.0,0.0,0,0.0,40.745,-73.975,40.7477,-73.9769
171,2,0.0,0.0,0.0,0,0.0,40.765,-73.805,40.7689,-73.8089
172,2,0.0,0.0,0.0,0,0.0,40.575,-74.105,40.5725,-74.1039
173,2,0.0,0.0,0.0,0,0.0,40.755,-73.865,40.7518,-73.8631
174,2,0.0,0.0,0.0,0,0.0,40.875,-73.875,40.8769,-73.8778
175,2,0.0,0.0,0.0,0,0.0,40.745,-73.755,40.7433,-73.7574
176,2,0.0,0.0,0.0,0,0.0,40.565,-74.115,40.5621,-74.1196
177,2,0.0,0.0,0.0,0,0.0,40.675,-73.915,40.6771,-73.9111
178,2,0.0,0.0,0.0,0,0.0,40.615,-73.975,40.6176,-73.9707
179,2,0.0,0.0,0.0,0,0.0,40.775,-73.925,40.7714,-73.9268
180,2,0.0,0.0,0.0,0,0.0,40.675,-73.845,40.6752,-73.8494
181,2,0.0,0.0,0.0,0,0.0,40.675,-73.975,40.672,-73.979
182,2,0.0,0.0,0.0,0,0.0,40.835,-73.855,40.8374,-73.8579
183,2,0.0,0.0,0.0,0,0.0,40.845,-73.835,40.8496,-73.8319
184,2,0.0,0.0,0.0,0,0.0,40.865,-73.805,40.8648,-73.8046
185,2,0.0,0.0,0.0,0,0.0,40.855,-73.855,40.8535,-73.8552
186,2,0.0,0.0,0.0,0,0.0,40.745,-73.995,40.7485,-73.9925
187,2,0.0,0.0,0.0,0,0.0,40.625,-74.145,40.6255,-74.1412
188,2,0.0,0.0,0.0,0,0.0,40.655,-73.945,40.6576,-73.9452
189,2,0.0,0.0,0.0,0,0.0,40.675,-73.965,40.6772,-73.9683
190,2,0.0,0.0,0.0,0,0.0,40.665,-73.975,40.6606,-73.971
191,2,0.0,0.0,0.0,0,0.0,40.715,-73.745,40.7143,-73.7411
192,2,0.0,0.0,0.0,0,0.0,40.745,-73.815,40.7444,-73.8152
193,2,0.0,0.0,0.0,0,0.0,40.765,-73.945,40.7617,-73.9403
194,2,0.0,0.0,0.0,0,0.0,40.795,-73.925,40.7914,-73.921
195,2,0.0,0.0,0.0,0,0.0,40.675,-74.005,40.6755,-74.0095
196,2,0.0,0.0,0.0,0,0.0,40.725,-73.865,40.7236,-73.864
197,2,0.0,0.0,0.0,0,0.0,40.695,-73.825,40.693,-73.829
198,2,0.0,0.0,0.0,0,0.0,40.705,-73.905,40.7045,-73.902
199,2,0.0,0.0,0.0,0,0.0,40.795,-73.885,40.792,-73.8835
200,2,0.0,0.0,0.0,0,0.0,40.895,-73.905,40.8999,-73.9065
201,2,0.0,0.0,0.0,0,0.0,40.575,-73.845,40.5775,-73.8472
202,2,0.0,0.0,0.0,0,0.0,40.765,-73.955,40.7612,-73.9504
203,2,0.0,0.0,0.0,0,0.0,40.655,-73.735,40.6595,-73.7367
204,2,0.0,0.0,0.0,0,0.0,40.545,-74.205,40.5407,-74.207
205,2,0.0,0.0,0.0,0,0.0,40.695,-73.765,40.6922,-73.7626
206,2,0.0,0.0,0.0,0,0.0,40.635,-74.125,40.636,-74.1232
207,2,0.0,0.0,0.0,0,0.0,40.765,-73.895,40.7635,-73.8993
208,2,0.0,0.0,0.0,0,0.0,40.825,-73.825,40.8247,-73.8249
209,2,0.0,0.0,0.0,0,0.0,40.705,-74.005,40.7085,-74.0024
210,2,0.0,0.0,0.0,0,0.0,40.595,-73.945,40.5938,-73.9443
211,2,0.0,0.0,0.0,0,0.0,40.725,-74.005,40.7239,-74.0014
212,2,0.0,0.0,0.0,0,0.0,40.825,-73.865,40.8283,-73.8699
213,2,0.0,0.0,0.0,0,0.0,40.815,-73.865,40.8165,-73.8608
214,2,0.0,0.0,0.0,0,0.0,40.585,-74.085,40.5866,-74.0859
215,2,0.0,0.0,0.0,0,0.0,40.695,-73.795,40.6942,-73.7904
216,2,0.0,0.0,0.0,0,0.0,40.675,-73.825,40.6771,-73.8205
217,2,0.0,0.0,0.0,0,0.0,40.705,-73.955,40.7032,-73.9568
218,2,0.0,0.0,0.0,0,0.0,40.675,-73.775,40.6736,-73.7721
219,2,0.0,0.0,0.0,0,0.0,40.665,-73.765,40.6602,-73.761
220,2,0.0,0.0,0.0,0,0.0,40.885,-73.915,40.8819,-73.9119
221,2,0.0,0.0,0.0,0,0.0,40.625,-74.085,40.6202,-74.0813
222,2,0.0,0.0,0.0,0,0.0,40.645,-73.885,40.6469,-73.8821
223,2,0.0,0.0,0.0,0,0.0,40.775,-73.905,40.7782,-73.9067
224,2,0.0,0.0,0.0,0,0.0,40.735,-73.975,40.7317,-73.9778
225,2,0.0,0.0,0.0,0,0.0,40.685,-73.935,40.6888,-73.9314
226,2,0.0,0.0,0.0,0,0.0,40.735,-73.925,40.7353,-73.9293
227,2,0.0,0.0,0.0,0,0.0,40.645,-74.005,40.6416,-74.0068
228,2,0.0,0.0,0.0,0,0.0,40.655,-74.005,40.6536,-74.01
229,2,0.0,0.0,0.0,0,0.0,40.755,-73.965,40.7566,-73.9652
230,2,0.0,0.0,0.0,0,0.0,40.755,-73.985,40.7598,-73.9842
231,2,0.0,0.0,0.0,0,0.0,40.715,-74.005,40.7187,-74.0067
232,2,0.0,0.0,0.0,0,0.0,40.715,-73.985,40.7154,-73.9823
233,2,0.0,0.0,0.0,0,0.0,40.745,-73.975,40.7492,-73.9713
234,2,0.0,0.0,0.0,0,0.0,40.745,-73.995,40.7403,-73.9905
235,2,0.0,0.0,0.0,0,0.0,40.855,-73.915,40.8535,-73.915
236,2,0.0,0.0,0.0,0,0.0,40.785,-73.955,40.7805,-73.957
237,2,0.0,0.0,0.0,0,0.0,40.765,-73.965,40.7685,-73.9657
238,2,0.0,0.0,0.0,0,0.0,40.795,-73.975,40.7918,-73.9728
239,2,0.0,0.0,0.0,0,0.0,40.785,-73.975,40.7841,-73.9783
240,2,0.0,0.0,0.0,0,0.0,40.895,-73.875,40.8947,-73.8791
241,2,0.0,0.0,0.0,0,0.0,40.875,-73.895,40.876,-73.8965
242,2,0.0,0.0,0.0,0,0.0,40.845,-73.835,40.8496,-73.8399
243,2,0.0,0.0,0.0,0,0.0,40.855,-73.935,40.8587,-73.9328
244,2,0.0,0.0,0.0,0,0.0,40.845,-73.945,40.8412,-73.9417
245,2,0.0,0.0,0.0,0,0.0,40.625,-74.105,40.6285,-74.1032
246,2,0.0,0.0,0.0,0,0.0,40.755,-74.005,40.7524,-74.0045
247,2,0.0,0.0,0.0,0,0.0,40.825,-73.925,40.8292,-73.9251
248,2,0.0,0.0,0.0,0,0.0,40.835,-73.875,40.8347,-73.871
249,2,0.0,0.0,0.0,0,0.0,40.735,-74.005,40.7346,-74.0025
250,2,0.0,0.0,0.0,0,0.0,40.835,-73.845,40.8325,-73.8495
251,2,0.0,0.0,0.0,0,0.0,40.615,-74.125,40.6196,-74.1232
252,2,0.0,0.0,0.0,0,0.0,40.785,-73.815,40.7884,-73.8154
253,2,0.0,0.0,0.0,0,0.0,40.765,-73.845,40.7601,-73.8415
254,2,0.0,0.0,0.0,0,0.0,40.885,-73.855,40.8832,-73.8583
255,2,0.0,0.0,0.0,0,0.0,40.715,-73.955,40.7188,-73.9571
256,2,0.0,0.0,0.0,0,0.0,40.715,-73.955,40.711,-73.9591
257,2,0.0,0.0,0.0,0,0.0,40.655,-73.975,40.6537,-73.9772
258,2,0.0,0.0,0.0,0,0.0,40.695,-73.855,40.6901,-73.8566
259,2,0.0,0.0,0.0,0,0.0,40.895,-73.855,40.8991,-73.8564
260,2,0.0,0.0,0.0,0,0.0,40.745,-73.905,40.7468,-73.9037
261,2,0.0,0.0,0.0,0,0.0,40.705,-74.015,40.709,-74.0129
262,2,0.0,0.0,0.0,0,0.0,40.775,-73.945,40.7765,-73.9458
263,2,0.0,0.0,0.0,0,0.0,40.775,-73.955,40.7785,-73.9512
